sco_id,sco_title,title,sco_author,author,sco_date,date,id,subject,title_exact_match,author_exact_match,sco_title_clean,sco_title_nosub,title_nosub_exact_match,title_dist,keep,notes
https://shakespeareandco.princeton.edu/books/howells-dr-breens-practice/,Dr. Breen's Practice,"Dr. Breen's practice; a novel,","Howells, William Dean","howells, william dean",1881,1881,http://lccn.loc.gov/16007564,,FALSE,TRUE,Dr. Breen's Practice,Dr. Breen's Practice,FALSE,10,1,
https://shakespeareandco.princeton.edu/books/locke-morals-marcus-ordeyne/,The Morals of Marcus Ordeyne,"The morals of Marcus Ordeyne, a novel,","Locke, William John","locke, william john",1906,1906,http://lccn.loc.gov/20015618,,FALSE,TRUE,The Morals of Marcus Ordeyne,The Morals of Marcus Ordeyne,FALSE,10,1,
https://shakespeareandco.princeton.edu/books/folk-lore-legends/,Folk-lore and Legends,Folk-lore and legends: Germany.,,"c. j. t.;t., c. j.",1889,1889,http://lccn.loc.gov/44018752,dlc;legends;tales;germany;bookplates (provenance);folklore,FALSE,FALSE,Folk-lore and Legends,Folk-lore and Legends,FALSE,10,1,
https://shakespeareandco.princeton.edu/books/brownings-works/,Browning's Works,Notes on Browning's works.,,"grosskurth, phyllis",1967,1967,http://lccn.loc.gov/68141366,"dramatic monologues;examinations;history and criticism;browning, robert;study guides",FALSE,FALSE,Browning's Works,Browning's Works,FALSE,10,0,
https://shakespeareandco.princeton.edu/books/andersen-fairy-tales-stories/,Fairy Tales,Xue nu wang,"Andersen, Hans Christian","andersen, hans christian",1950,1950,http://lccn.loc.gov/ltf58041230,fairy tales,FALSE,TRUE,Fairy Tales,Fairy Tales,FALSE,10,0,
https://shakespeareandco.princeton.edu/books/duranty-one-life-one/,"One Life, One Kopeck","One life, one kopeck; a novel,","Duranty, Walter","duranty, walter",1937,1937,http://lccn.loc.gov/37027458,,FALSE,TRUE,"One Life, One Kopeck","One Life, One Kopeck",FALSE,10,1,
https://shakespeareandco.princeton.edu/books/la-farge-sparks-fly-upward/,Sparks Fly Upward,"Sparks fly upward, a novel.","La Farge, Oliver","la farge, oliver",1931,1931,http://lccn.loc.gov/31030506,guatemala;fiction,FALSE,TRUE,Sparks Fly Upward,Sparks Fly Upward,FALSE,10,1,
https://shakespeareandco.princeton.edu/books/chambers-h-lawrence-personal/,D. H. Lawrence: A Personal Record by E. T.,D.H. Lawrence : a personal record /,"Chambers, Jessie","chambers, jessie",1935,1935,http://lccn.loc.gov/35014714,"lawrence, d. h.;(david herbert)",FALSE,TRUE,D. H. Lawrence: A Personal Record by E. T.,D. H. Lawrence,FALSE,10,1,
https://shakespeareandco.princeton.edu/books/nichols-evensong/,Evensong,"Evensong, a novel,","Nichols, Beverley","nichols, beverley",1932,1932,http://lccn.loc.gov/32006319,,FALSE,TRUE,Evensong,Evensong,FALSE,10,1,
https://shakespeareandco.princeton.edu/books/gibbs-middle-road/,The Middle of the Road,"The middle of the road; a novel,","Gibbs, Philip","gibbs, philip",1923,1923,http://lccn.loc.gov/23005517,,FALSE,TRUE,The Middle of the Road,The Middle of the Road,FALSE,10,1,
https://shakespeareandco.princeton.edu/books/hoult-apartments-let/,Apartments to Let,"Apartments to let, a novel,","Hoult, Norah","hoult, norah",1931,1931,http://lccn.loc.gov/32000967,,FALSE,TRUE,Apartments to Let,Apartments to Let,FALSE,10,1,
https://shakespeareandco.princeton.edu/books/sheean-sanfelice/,Sanfelice,Sanfelice ; a novel,"Sheean, Vincent","sheean, vincent",1936,1936,http://lccn.loc.gov/36013467,fiction;history;naples (kingdom),FALSE,TRUE,Sanfelice,Sanfelice,FALSE,10,1,
https://shakespeareandco.princeton.edu/books/dell-briary-bush/,The Briary-Bush,"The briary-bush, a novel,","Dell, Floyd","dell, floyd",1921,1921,http://lccn.loc.gov/21020265,,FALSE,TRUE,The Briary-Bush,The Briary-Bush,FALSE,10,1,
https://shakespeareandco.princeton.edu/books/anand-untouchable/,Untouchable,"Untouchable, a novel.","Anand, Mulk Raj","anand, mulk raj",1947,1947,http://lccn.loc.gov/54036794,india;fiction,FALSE,TRUE,Untouchable,Untouchable,FALSE,10,1,
https://shakespeareandco.princeton.edu/books/cecil-stricken-deer-life/,"The Stricken Deer: Or, the Life of William Cowper","The stricken deer; or, The Life of Cowper,","Cecil, David","cecil, david",1935,1935,http://lccn.loc.gov/36027022,"cowper, william;poets, english;biography;18th century",FALSE,TRUE,"The Stricken Deer: Or, the Life of William Cowper",The Stricken Deer,FALSE,10,1,
https://shakespeareandco.princeton.edu/books/harrington-best-detective-stories/,The Best Detective Stories of 1928,"The best detective stories of the year 1928,",,"knox, ronald arbuthnott",1929,1929,http://lccn.loc.gov/30008793,detective and mystery stories,FALSE,FALSE,The Best Detective Stories of 1928,The Best Detective Stories of 1928,FALSE,10,1,
https://shakespeareandco.princeton.edu/books/bryher-development/,Development,"Development, a novel.",Bryher,bryher,1920,1920,http://lccn.loc.gov/21004134,,FALSE,TRUE,Development,Development,FALSE,10,1,
https://shakespeareandco.princeton.edu/books/borden-jericho-sands/,Jericho Sands,"Jericho sands; a novel,","Borden, Mary","borden, mary",1925,1925,http://lccn.loc.gov/25025761,,FALSE,TRUE,Jericho Sands,Jericho Sands,FALSE,10,1,
https://shakespeareandco.princeton.edu/books/norris-little-ships/,Little Ships,"Little ships; a novel,","Norris, Kathleen Thompson","norris, kathleen thompson",1925,1925,http://lccn.loc.gov/25018578,,FALSE,TRUE,Little Ships,Little Ships,FALSE,10,1,
https://shakespeareandco.princeton.edu/books/ford-parades/,No More Parades,No more parades : a novel,"Ford, Ford Madox","ford, ford madox",1925,1925,http://lccn.loc.gov/44046677,,FALSE,TRUE,No More Parades,No More Parades,FALSE,10,1,
https://shakespeareandco.princeton.edu/books/werfel-pascarella-family/,The Pascarella Family,"The Pascarella family, a novel.","Werfel, Franz","werfel, franz",1932,1932,http://lccn.loc.gov/32033295,,FALSE,TRUE,The Pascarella Family,The Pascarella Family,FALSE,10,1,
https://shakespeareandco.princeton.edu/books/collins-vanity-sun/,Vanity under the Sun,"Vanity under the sun, a novel,","Collins, Dale","collins, dale",1928,1928,http://lccn.loc.gov/28019133,,FALSE,TRUE,Vanity under the Sun,Vanity under the Sun,FALSE,10,1,
https://shakespeareandco.princeton.edu/books/dell-runaway/,Runaway,"Runaway; a novel,","Dell, Floyd","dell, floyd",1925,1925,http://lccn.loc.gov/25019120,,FALSE,TRUE,Runaway,Runaway,FALSE,10,1,
https://shakespeareandco.princeton.edu/books/roberts-love-rack/,The Love Rack,"The love rack; a novel,","Roberts, Cecil","roberts, cecil",1925,1925,http://lccn.loc.gov/25019725,,FALSE,TRUE,The Love Rack,The Love Rack,FALSE,10,1,
https://shakespeareandco.princeton.edu/books/mckenna-oldest-god/,The Oldest God,"The oldest god; a novel,","McKenna, Stephen","mckenna, stephen",1926,1926,http://lccn.loc.gov/26001388,,FALSE,TRUE,The Oldest God,The Oldest God,FALSE,10,1,
https://shakespeareandco.princeton.edu/books/dell-mad-ideal/,This Mad Ideal,"This mad ideal; a novel,","Dell, Floyd","dell, floyd",1925,1925,http://lccn.loc.gov/25007752,,FALSE,TRUE,This Mad Ideal,This Mad Ideal,FALSE,10,1,
https://shakespeareandco.princeton.edu/books/powys-jobber-skald/,Jobber Skald,"Jobber Skald, a novel.","Powys, John Cowper","powys, john cowper",1935,1935,http://lccn.loc.gov/35019279,,FALSE,TRUE,Jobber Skald,Jobber Skald,FALSE,10,1,
https://shakespeareandco.princeton.edu/books/mitchison-warned/,We Have Been Warned,"We have been warned; a novel,","Mitchison, Naomi","mitchison, naomi",1935,1935,http://lccn.loc.gov/35009858,,FALSE,TRUE,We Have Been Warned,We Have Been Warned,FALSE,10,1,
https://shakespeareandco.princeton.edu/books/rosten-education-hyman-kaplan/,The Education of Hyman Kaplan,"The education of H*Y*M*A*N K*A*P*L*A*N,","Rosten, Leo","rosten, leo",1965,1965,http://lccn.loc.gov/65002725,,FALSE,TRUE,The Education of Hyman Kaplan,The Education of Hyman Kaplan,FALSE,10,1,
https://shakespeareandco.princeton.edu/books/walpole-inquisitor/,The Inquisitor,"The inquisitor, a novel","Walpole, Hugh","walpole, hugh",1935,1935,http://lccn.loc.gov/unk82052938,,FALSE,TRUE,The Inquisitor,The Inquisitor,FALSE,9,1,
https://shakespeareandco.princeton.edu/books/williamson-flax-dream/,The Flax of Dream,"The flax of dream, a novel","Williamson, Henry","williamson, henry",1936,1936,http://lccn.loc.gov/38023778,,FALSE,TRUE,The Flax of Dream,The Flax of Dream,FALSE,9,1,
https://shakespeareandco.princeton.edu/books/horn-trader-horn-life/,Trader Horn: Being the Life and Works of Aloysius Horn,Trader Horn; being the life and works of Alfred Aloysius Horn:,"Horn, Alfred Aloysius","horn, trader",1928,1928,http://lccn.loc.gov/28009685,"description and travel;africa, west",FALSE,FALSE,Trader Horn: Being the Life and Works of Aloysius Horn,Trader Horn,FALSE,9,1,
https://shakespeareandco.princeton.edu/books/breuer-daughter/,The Daughter,"The daughter, a novel","Breuer, Bessie","breuer, bessie",1938,1938,http://lccn.loc.gov/38009508,,FALSE,TRUE,The Daughter,The Daughter,FALSE,9,1,
https://shakespeareandco.princeton.edu/books/beach-shakespeare-company/,Shakespeare and Company,Shakespeare and Company project.,"Beach, Sylvia","beach, sylvia;princeton university. center for digital humanities;shakespeare and company project",2016,2016,http://lccn.loc.gov/2021201298,"shakespeare and company (paris, france);catalogs",FALSE,FALSE,Shakespeare and Company,Shakespeare and Company,FALSE,9,0,
https://shakespeareandco.princeton.edu/books/rohmer-daughter-fu-manchu/,The Daughter of Fu Manchu,The hand of Fu-Manchu;,"Rohmer, Sax","rohmer, sax",1917,1917,http://www.loc.gov/item/21004914/,"detective and mystery stories;fu manchu, doctor (fictitious character);fiction",FALSE,TRUE,The Daughter of Fu Manchu,The Daughter of Fu Manchu,FALSE,9,1,
https://shakespeareandco.princeton.edu/books/nicolson-public-faces/,Public Faces,"Public faces, a novel","Nicolson, Harold George","nicolson, harold",1933,1933,http://lccn.loc.gov/33001446,,FALSE,FALSE,Public Faces,Public Faces,FALSE,9,1,
https://shakespeareandco.princeton.edu/books/honore-de-balzac-celibates/,The Celibates,The two brothers.,"Balzac, Honoré de","balzac, honoré de",1889,1889,http://www.loc.gov/item/03023196/,,FALSE,FALSE,The Celibates,The Celibates,FALSE,9,1,close enough?
https://shakespeareandco.princeton.edu/books/unknown-god/,The Unknown God,"Knowing the unknown God,",,"hill, william j.",1971,1971,http://lccn.loc.gov/70145465,knowableness;god (christianity),FALSE,FALSE,The Unknown God,The Unknown God,FALSE,9,0,
https://shakespeareandco.princeton.edu/books/montague-right-map/,Right Off the Map,Right off the map; a novel,"Montague, C. E.","montague, c. e.",1927,1927,http://lccn.loc.gov/27021621,,FALSE,TRUE,Right Off the Map,Right Off the Map,FALSE,9,1,
https://shakespeareandco.princeton.edu/books/collins-doctor-looks-biography/,The Doctor Looks at Biography: Psychological Studies of Life and Letters,"The doctor looks at literature; psychological studies of life and letters,","Collins, Joseph","collins, joseph",1923,1923,http://lccn.loc.gov/23009645,"psychological fiction;20th century;history and criticism;fiction;literature, modern;authors;19th century",FALSE,TRUE,The Doctor Looks at Biography: Psychological Studies of Life and Letters,The Doctor Looks at Biography,FALSE,9,1,
https://shakespeareandco.princeton.edu/books/english-french-dictionary/,English-French Dictionary,"Chinese-English-French dictionary,",,"lu, chin",1945,1945,http://lccn.loc.gov/55039411,transliteration;dictionaries;chinese language;french;english,FALSE,FALSE,English-French Dictionary,English-French Dictionary,FALSE,9,0,
https://shakespeareandco.princeton.edu/books/gorgolini-fascist-movement-italy/,The Fascist Movement in Italy,"The fascist movement in Italian life,","Gorgolini, Pietro","gorgolini, pietro",1923,1923,http://lccn.loc.gov/23012158,"politics and government;italy;partito nazionale fascista (italy);mussolini, benito",FALSE,TRUE,The Fascist Movement in Italy,The Fascist Movement in Italy,FALSE,9,,
https://shakespeareandco.princeton.edu/books/cronin-grand-canary/,Grand Canary,"Grand canary, a novel","Cronin, A. J.","cronin, a. j.",1933,1933,http://lccn.loc.gov/33012037,,FALSE,TRUE,Grand Canary,Grand Canary,FALSE,9,1,
https://shakespeareandco.princeton.edu/books/pilkington-memoirs-mrs-laetitia/,"Memoirs of Mrs. Laetitia Pilkington, 1712 – 1750","... Memoirs of Mrs. Letitia Pilkington, 1712-1750,","Pilkington, Laetitia","pilkington, laetitia",1928,1928,http://lccn.loc.gov/28026463,"pilkington, laetitia;british;ireland;18th century;authors, english;biography;history",FALSE,TRUE,"Memoirs of Mrs. Laetitia Pilkington, 1712 – 1750","Memoirs of Mrs. Laetitia Pilkington, 1712 – 1750",FALSE,9,1,
https://shakespeareandco.princeton.edu/books/morley-human/,Human Being,"Human being, a story","Morley, Christopher","morley, christopher",1940,1940,http://lccn.loc.gov/40027704,,FALSE,TRUE,Human Being,Human Being,FALSE,9,1,
https://shakespeareandco.princeton.edu/books/tarkington-plutocrat/,The Plutocrat,The plutocrat; a novel,"Tarkington, Booth","tarkington, booth",1927,1927,http://lccn.loc.gov/27026118,,FALSE,TRUE,The Plutocrat,The Plutocrat,FALSE,9,1,
https://shakespeareandco.princeton.edu/books/lowndes-house-sea/,The House by the Sea,"The lonely house,","Lowndes, Marie Belloc","lowndes, marie belloc",1920,1920,http://www.loc.gov/item/20010307/,,FALSE,TRUE,The House by the Sea,The House by the Sea,FALSE,9,1,close enough?
https://shakespeareandco.princeton.edu/books/ellis-life-autobiography-havelock/,My Life: The Autobiography of Havelock Ellis,My life; autobiography of Havelock Ellis ...,"Ellis, Havelock","ellis, havelock",1939,1939,http://lccn.loc.gov/39027979,,FALSE,TRUE,My Life: The Autobiography of Havelock Ellis,My Life,FALSE,9,1,
https://shakespeareandco.princeton.edu/books/ransom-poems/,Poems,Selected poems,"Ransom, John Crowe","ransom, john crowe",1947,1947,http://lccn.loc.gov/87165836,,FALSE,TRUE,Poems,Poems,FALSE,9,1,
https://shakespeareandco.princeton.edu/books/zweig-claudia/,Claudia,"Claudia, a novel","Zweig, Arnold","zweig, arnold",1930,1930,http://lccn.loc.gov/30028848,,FALSE,TRUE,Claudia,Claudia,FALSE,9,1,
https://shakespeareandco.princeton.edu/books/guilloux-sang-noir/,Le sang noir,"Le sang noir, roman.","Guilloux, Louis","guilloux, louis",1936,1936,http://lccn.loc.gov/39006284,,FALSE,TRUE,Le sang noir,Le sang noir,FALSE,8,1,
https://shakespeareandco.princeton.edu/books/butler-alps-sanctuaries-piedmont/,Alps and Sanctuaries of Piedmont and the Canton Ticino,Alps and sanctuaries of Piedmont and the Canton Ticino (op. 6),"Butler, Samuel","butler, samuel;streatfeild, r. a. (richard alexander)",1913,1913,http://lccn.loc.gov/14030084,ticino (switzerland);alps;description and travel;piedmont (italy);monasteries,FALSE,FALSE,Alps and Sanctuaries of Piedmont and the Canton Ticino,Alps and Sanctuaries of Piedmont and the Canton Ticino,FALSE,8,1,
https://shakespeareandco.princeton.edu/books/vandercook-murder-trinidad-case/,"Murder in Trinidad: A Case in the Career of Bertram Lynch, P.C.B.","Murder in Fiji; a case in the career of Bertram Lynch, P.C.B.,","Vandercook, John Womack","vandercook, john w. (john womack)",1936,1936,http://lccn.loc.gov/36011549,detective and mystery stories;fiji;fiction,FALSE,FALSE,"Murder in Trinidad: A Case in the Career of Bertram Lynch, P.C.B.",Murder in Trinidad,FALSE,8,1,
https://shakespeareandco.princeton.edu/books/ford-best-plays-john/,The Best Plays of John Ford,The selected plays of John Ford /,"Ford, John","ford, john",1986,1986,http://lccn.loc.gov/86006058,"impostors and imposture;warbeck, perkin;drama;great britain;history;henry vii",FALSE,TRUE,The Best Plays of John Ford,The Best Plays of John Ford,FALSE,8,1,
https://shakespeareandco.princeton.edu/books/royde-smith-younger-venus/,The Younger Venus,"The younger Venus, a tale","Royde-Smith, Naomi Gwladys","royde-smith, naomi",1939,1939,http://lccn.loc.gov/39027008,,FALSE,FALSE,The Younger Venus,The Younger Venus,FALSE,8,1,
https://shakespeareandco.princeton.edu/books/huxley-brief-candles-stories/,Brief Candles: Stories,Brief candles : four stories /,"Huxley, Aldous","huxley, aldous",1977,1977,http://lccn.loc.gov/78300733,,FALSE,TRUE,Brief Candles: Stories,Brief Candles,FALSE,8,1,
https://shakespeareandco.princeton.edu/books/shakespeares-england/,Shakespeare's England: An Account of His Life and Manners of His Age,Shakespeare's England; an account of the life & manners of his age.,,,1916,1916,http://lccn.loc.gov/17026075,"social life and customs;england;16th century;language;intellectual life;17th century;anniversaries, etc;homes and haunts;shakespeare, william",FALSE,TRUE,Shakespeare's England: An Account of His Life and Manners of His Age,Shakespeare's England,FALSE,8,1,
https://shakespeareandco.princeton.edu/books/oppenheim-terrible-hobby-sir/,The Terrible Hobby of Sir Joseph Londe,"The terrible hobby of Sir Joseph Londe, bart.,","Oppenheim, E. Phillips","oppenheim, e. phillips",1927,1927,http://lccn.loc.gov/27000949,,FALSE,TRUE,The Terrible Hobby of Sir Joseph Londe,The Terrible Hobby of Sir Joseph Londe,FALSE,8,1,
https://shakespeareandco.princeton.edu/books/carlyle-letters-thomas-carlyle/,Letters of Thomas Carlyle,Early letters of Thomas Carlyle /,"Carlyle, Thomas","carlyle, thomas",1977,1977,http://lccn.loc.gov/77088563,"correspondence;carlyle, thomas;great britain;historians;authors, scottish;19th century",FALSE,TRUE,Letters of Thomas Carlyle,Letters of Thomas Carlyle,FALSE,8,1,
https://shakespeareandco.princeton.edu/books/modern-english-literature/,Modern English Literature,Early modern English literature /,,"scott-warren, jason",2005,2005,http://lccn.loc.gov/2005299978,early modern;english literature;history and criticism,FALSE,FALSE,Modern English Literature,Modern English Literature,FALSE,8,0,
https://shakespeareandco.princeton.edu/books/strachey-madonna-barricades-memoirs/,"The Madonna of the Barricades, Being the Memoirs of George, Lord Chertsey, 1847 – 1848","The madonna of the barricades, being the memoirs of George, lord Chertsey, 1847-1848-1849,","Strachey, John St. Loe","strachey, john st. loe",1925,1925,http://lccn.loc.gov/25020633,carbonari;fiction.,FALSE,TRUE,"The Madonna of the Barricades, Being the Memoirs of George, Lord Chertsey, 1847 – 1848","The Madonna of the Barricades, Being the Memoirs of George, Lord Chertsey, 1847 – 1848",FALSE,8,1,
https://shakespeareandco.princeton.edu/books/crane-white-buildings/,White Buildings,White buildings; poems.,"Crane, Hart","crane, hart",1972,1972,http://lccn.loc.gov/72086643,,FALSE,TRUE,White Buildings,White Buildings,FALSE,8,1,
https://shakespeareandco.princeton.edu/books/maupassant-tales-maupassant/,Tales from Maupassant,"Golden tales from Maupassant,","Maupassant, Guy de","maupassant, guy de",1928,1928,http://lccn.loc.gov/28024577,,FALSE,TRUE,Tales from Maupassant,Tales from Maupassant,FALSE,8,1,
https://shakespeareandco.princeton.edu/books/mckenna-saviours-society-first/,The Saviours of Society: Being the First Part of The Realists,"Saviours of society; being the first part of 'The realists',","McKenna, Stephen","mckenna, stephen",1926,1926,http://lccn.loc.gov/26020326,,FALSE,TRUE,The Saviours of Society: Being the First Part of The Realists,The Saviours of Society,FALSE,8,1,
https://shakespeareandco.princeton.edu/books/jennings-may-twelfth-mass/,May the Twelfth: Mass-Observation Day-surveys,"May the twelfth; mass-observation day-surveys, 1937,",,"jennings, humphrey;madge, charles",1937,1937,http://lccn.loc.gov/37039213,vi;king of great britain;coronation;george;social surveys,FALSE,FALSE,May the Twelfth: Mass-Observation Day-surveys,May the Twelfth,FALSE,8,1,
https://shakespeareandco.princeton.edu/books/mozart-mozart-man-artist/,"Mozart: The Man and the Artist, as Revealed in His Words","Mozart, the man and the artist as revealed in his own words /","Mozart, Wolfgang Amadeus","mozart, wolfgang amadeus",1905,1905,http://lccn.loc.gov/05037399,"mozart, wolfgang amadeus",FALSE,TRUE,"Mozart: The Man and the Artist, as Revealed in His Words",Mozart,FALSE,8,1,
https://shakespeareandco.princeton.edu/books/ashford-young-visiters-mister/,"The Young Visiters, or Mister Salteena's Plan","The young visiters, or, Mr. Salteena's plan /","Ashford, Daisy","ashford, daisy",1991,1991,http://lccn.loc.gov/91032445,"children's writings, english",FALSE,TRUE,"The Young Visiters, or Mister Salteena's Plan","The Young Visiters, or Mister Salteena's Plan",FALSE,8,1,
https://shakespeareandco.princeton.edu/books/conrad-twixt-land-sea/,'Twixt Land and Sea,'Twixt land and sea : tales,"Conrad, Joseph","berthoud, jacques;davis, laura l.;reid, s. w.;conrad, joseph",2008,2008,http://lccn.loc.gov/2008298161,"twixt land and sea;conrad, joseph",FALSE,FALSE,'Twixt Land and Sea,'Twixt Land and Sea,FALSE,8,1,
https://shakespeareandco.princeton.edu/books/thompson-francis-thompsons-works/,Works of Francis Thompson,The works of Francis Thompson ...,"Thompson, Francis","thompson, francis",1913,1913,http://lccn.loc.gov/13035659,,FALSE,TRUE,Works of Francis Thompson,Works of Francis Thompson,FALSE,8,1,
https://shakespeareandco.princeton.edu/books/wilde-poems-o-wilde/,Poems of Oscar Wilde,The poems of Oscar Wilde ...,"Wilde, Oscar","wilde, oscar",1906,1906,http://lccn.loc.gov/06028259,,FALSE,TRUE,Poems of Oscar Wilde,Poems of Oscar Wilde,FALSE,8,1,
https://shakespeareandco.princeton.edu/books/overbury-overburian-characters-added/,"Overburian Characters, to Which Is Added, a Wife","The Overburian characters : to which is added, A wife /","Overbury, Thomas","overbury, thomas",1977,1977,http://lccn.loc.gov/75041207,character sketches,FALSE,TRUE,"Overburian Characters, to Which Is Added, a Wife","Overburian Characters, to Which Is Added, a Wife",FALSE,8,1,
https://shakespeareandco.princeton.edu/books/tess-durberville/,Tess D'Urberville,"Tess d'Urberville, roman","Hardy, Thomas","hardy, thomas;rolland, madeleine",1947,1947,http://lccn.loc.gov/ltf91064168,,FALSE,FALSE,Tess D'Urberville,Tess D'Urberville,FALSE,7,1,
https://shakespeareandco.princeton.edu/books/arber-revelation-monk-evesham/,The Revelation to the Monk of Evesham,The revelation to the monk of Evesham. 1196.,"Arber, Edward","arber, edward;adam",1966,1966,http://lccn.loc.gov/72193018,,FALSE,FALSE,The Revelation to the Monk of Evesham,The Revelation to the Monk of Evesham,FALSE,7,1,
https://shakespeareandco.princeton.edu/books/lewis-oscar-wilde-discovers/,Oscar Wilde Discovers America,"Oscar Wilde discovers America, 1882,","Lewis, Lloyd;Smith, Henry Justin","lewis, lloyd",1967,1967,http://lccn.loc.gov/67012459,"social life and customs;travel;authors, irish;united states;biography;wilde, oscar;19th century",FALSE,FALSE,Oscar Wilde Discovers America,Oscar Wilde Discovers America,FALSE,7,1,
https://shakespeareandco.princeton.edu/books/somervile-experiences-irish-r/,Further Experiences of an Irish R. M.,Some experiences of an Irish R.M.,"Somervile, E. Œ.;Ross, Martin","somerville, e. œ. (edith œnone);ross, martin",1998,1998,http://lccn.loc.gov/2020740811,"humorous stories, english;justices of the peace;british;ireland;fiction",FALSE,FALSE,Further Experiences of an Irish R. M.,Further Experiences of an Irish R. M.,FALSE,7,0,close enough?
https://shakespeareandco.princeton.edu/books/norris-blix-moran-lady/,Blix: Moran of the Lady Letty,Moran of the Lady Letty.,"Norris, Frank","norris, frank",1970,1970,http://lccn.loc.gov/70104533,,FALSE,TRUE,Blix: Moran of the Lady Letty,Blix,FALSE,7,1,
https://shakespeareandco.princeton.edu/books/chekhov-letters-tchehov-family/,Letters of Tchehov to His Family and Friends,Letters of Anton Tchehov to his family and friends.,"Chekhov, Anton","chekhov, anton pavlovich",1920,1920,http://lccn.loc.gov/20004481,,FALSE,FALSE,Letters of Tchehov to His Family and Friends,Letters of Tchehov to His Family and Friends,FALSE,7,1,
https://shakespeareandco.princeton.edu/books/west-strange-necessity-essays/,Strange Necessity: Essays and Reviews,The strange necessity : essays and reviews /,"West, Rebecca","west, rebecca",1928,1928,http://lccn.loc.gov/78113598,american literature;20th century;english literature;history and criticism,FALSE,TRUE,Strange Necessity: Essays and Reviews,Strange Necessity,FALSE,7,1,
https://shakespeareandco.princeton.edu/books/bishop-now-love/,Now with His Love,"Now with his love, poems","Bishop, John Peale","bishop, john peale",1933,1933,http://lccn.loc.gov/33033489,,FALSE,TRUE,Now with His Love,Now with His Love,FALSE,7,1,
https://shakespeareandco.princeton.edu/books/loving-ten-minute-plays/,Ten Minute Plays,Ten ten-minute plays...,,"mccoy, paul s.",1936,1936,http://lccn.loc.gov/unk83015317,,FALSE,FALSE,Ten Minute Plays,Ten Minute Plays,FALSE,7,1,
https://shakespeareandco.princeton.edu/books/lawrence-pansies/,Pansies,"Pansies, poems","Lawrence, D. H.","lawrence, d. h.",1929,1929,http://lccn.loc.gov/29020123,,FALSE,TRUE,Pansies,Pansies,FALSE,7,1,
https://shakespeareandco.princeton.edu/books/stevenson-black-arrow-tale/,The Black Arrow: A Tale of Two Roses,The black arrow : a tale of the two roses /,"Stevenson, Robert Louis","stevenson, robert louis",1895,1895,http://lccn.loc.gov/2012659512,outlaws;guardian and ward;wars of the roses;fiction;knights and knighthood;great britain;young men;history,FALSE,TRUE,The Black Arrow: A Tale of Two Roses,The Black Arrow,FALSE,7,1,
https://shakespeareandco.princeton.edu/books/monro-contemporary-poets/,Some Contemporary Poets,Some contemporary poets (1920),"Monro, Harold","monro, harold",1920,1920,http://lccn.loc.gov/21008763,20th century;history and criticism;english poetry,FALSE,TRUE,Some Contemporary Poets,Some Contemporary Poets,FALSE,7,1,
https://shakespeareandco.princeton.edu/books/coppard-silver-circus/,Silver Circus,"Silver circus, tales","Coppard, A. E.","coppard, a. e.",1929,1929,http://lccn.loc.gov/29005410,,FALSE,TRUE,Silver Circus,Silver Circus,FALSE,7,1,
https://shakespeareandco.princeton.edu/books/tourrier-chinamans-opinion-us/,A Chinaman's Opinion of Us and of His Own Country,A Chinaman's opinion of us and of his own people,"Tourrier, Theodore",hwuy-ung,1927,1927,http://lccn.loc.gov/27022793,"civilization, oriental;australia;civilization;china",FALSE,FALSE,A Chinaman's Opinion of Us and of His Own Country,A Chinaman's Opinion of Us and of His Own Country,FALSE,7,1,
https://shakespeareandco.princeton.edu/books/mitchison-vienna-diary/,Vienna Diary,Vienna diary 1934 /,"Mitchison, Naomi","mitchison, naomi",2009,2009,http://lccn.loc.gov/2012398417,"politics and government;austria;socialism;mitchison, naomi",FALSE,TRUE,Vienna Diary,Vienna Diary,FALSE,7,1,
https://shakespeareandco.princeton.edu/books/dell-request/,By Request,Peggy by request.,"Dell, Ethel M.","dell, ethel m.",1928,1928,http://lccn.loc.gov/unk82080524,,FALSE,TRUE,By Request,By Request,FALSE,7,1,
https://shakespeareandco.princeton.edu/books/nicolson-curzon-last-phase/,"Curzon: The Last Phase, 1919 – 1925, a Study of Post-War Diplomacy","Curzon: the last phase, 1919-1925; a study in post-war diplomacy,","Nicolson, Harold George","nicolson, harold",1939,1939,http://lccn.loc.gov/a40002519,"curzon of kedleston, george nathaniel curzon;world politics;marquess",FALSE,FALSE,"Curzon: The Last Phase, 1919 – 1925, a Study of Post-War Diplomacy",Curzon,FALSE,7,1,
https://shakespeareandco.princeton.edu/books/jerome-tommy-co/,Tommy and Co.,Tommy and co; roman,"Jerome, Jerome K.","jerome, jerome k.",1937,1937,http://lccn.loc.gov/40019594,,FALSE,TRUE,Tommy and Co.,Tommy and Co.,FALSE,7,1,
https://shakespeareandco.princeton.edu/books/funniest-story-anthology/,My Funniest Story: An Anthology of Stories Chosen by Their Own Authors,My best story; an anthology of stories chosen by their own authors.,,,1930,1930,http://lccn.loc.gov/30026887,short stories,FALSE,TRUE,My Funniest Story: An Anthology of Stories Chosen by Their Own Authors,My Funniest Story,FALSE,7,1,close enough?
