sco_id,term,type,source
https://shakespeareandco.princeton.edu/books/obrien-best-british-short/,Social life and customs,subject,loc
https://shakespeareandco.princeton.edu/books/gardner-case-howling-dog/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/gardner-case-howling-dog/,Detective and mystery stories.,genre,loc
https://shakespeareandco.princeton.edu/books/gardner-case-howling-dog/,Legal stories.,genre,loc
https://shakespeareandco.princeton.edu/books/gardner-case-lucky-legs/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/gardner-case-lucky-legs/,Detective and mystery stories.,genre,loc
https://shakespeareandco.princeton.edu/books/gardner-case-lucky-legs/,Legal stories.,genre,loc
https://shakespeareandco.princeton.edu/books/van-dine-casino-murder-case/,Detective and mystery stories.,genre,loc
https://shakespeareandco.princeton.edu/books/van-dine-casino-murder-case/,"Vance, Philo (Fictitious character)",subject,loc
https://shakespeareandco.princeton.edu/books/van-dine-casino-murder-case/,Private investigators,subject,loc
https://shakespeareandco.princeton.edu/books/kendrake-clew-forgotten-murder/,Detective and mystery stories.,genre,loc
https://shakespeareandco.princeton.edu/books/hart-crooked-lane/,Detective and mystery stories.,genre,loc
https://shakespeareandco.princeton.edu/books/werfel-forty-days-musa/,War stories.,genre,loc
https://shakespeareandco.princeton.edu/books/werfel-forty-days-musa/,"Jebel Mūsa (Syria), Defense of, 1915",subject,loc
https://shakespeareandco.princeton.edu/books/werfel-forty-days-musa/,History,subject,loc
https://shakespeareandco.princeton.edu/books/swinnerton-georgian-literary-scene/,Biography,genre,loc
https://shakespeareandco.princeton.edu/books/swinnerton-georgian-literary-scene/,"Authors, English",subject,loc
https://shakespeareandco.princeton.edu/books/swinnerton-georgian-literary-scene/,English literature,subject,loc
https://shakespeareandco.princeton.edu/books/reynard-narrow-land-folk/,Legends,subject,loc
https://shakespeareandco.princeton.edu/books/cain-postman-always-rings/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/cain-postman-always-rings/,Love stories.,genre,loc
https://shakespeareandco.princeton.edu/books/cain-postman-always-rings/,Psychological fiction.,genre,loc
https://shakespeareandco.princeton.edu/books/cain-postman-always-rings/,Murderers,subject,loc
https://shakespeareandco.princeton.edu/books/cain-postman-always-rings/,Married women,subject,loc
https://shakespeareandco.princeton.edu/books/cain-postman-always-rings/,Adultery,subject,loc
https://shakespeareandco.princeton.edu/books/cain-postman-always-rings/,Triangles (Interpersonal relations),subject,loc
https://shakespeareandco.princeton.edu/books/irwin-proud-servant-story/,biography,genre,loc
https://shakespeareandco.princeton.edu/books/irwin-proud-servant-story/,Fiction,subject,loc
https://shakespeareandco.princeton.edu/books/summers-restoration-theatre/,English drama,subject,loc
https://shakespeareandco.princeton.edu/books/summers-restoration-theatre/,Theater,subject,loc
https://shakespeareandco.princeton.edu/books/weekley-romance-words/,English language,subject,loc
https://shakespeareandco.princeton.edu/books/hammett-thin-man/,Detective and mystery stories.,genre,loc
https://shakespeareandco.princeton.edu/books/hammett-thin-man/,"Charles, Nick (Fictitious character)",subject,loc
https://shakespeareandco.princeton.edu/books/hammett-thin-man/,Married women,subject,loc
https://shakespeareandco.princeton.edu/books/hammett-thin-man/,Private investigators,subject,loc
https://shakespeareandco.princeton.edu/books/hammett-thin-man/,Fiction,subject,loc
https://shakespeareandco.princeton.edu/books/hammett-thin-man/,"Charles, Nora (Fictitious character)",subject,loc
https://shakespeareandco.princeton.edu/books/laozi-way-power/,"Philosophy, Chinese",subject,loc
https://shakespeareandco.princeton.edu/books/seabrook-white-monk-timbuctoo/,biography,genre,loc
https://shakespeareandco.princeton.edu/books/einstein-world-see/,Physics,subject,loc
https://shakespeareandco.princeton.edu/books/einstein-world-see/,Jews,subject,loc
https://shakespeareandco.princeton.edu/books/einstein-world-see/,Peace,subject,loc
https://shakespeareandco.princeton.edu/books/farrell-young-manhood-studs/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/farrell-young-manhood-studs/,Bildungsromans.,genre,loc
https://shakespeareandco.princeton.edu/books/farrell-young-manhood-studs/,Psychological fiction.,genre,loc
https://shakespeareandco.princeton.edu/books/farrell-young-manhood-studs/,Working class,subject,loc
https://shakespeareandco.princeton.edu/books/farrell-young-manhood-studs/,Young men,subject,loc
https://shakespeareandco.princeton.edu/books/farrell-young-manhood-studs/,Fiction,subject,loc
https://shakespeareandco.princeton.edu/books/farrell-young-manhood-studs/,Irish Americans,subject,loc
https://shakespeareandco.princeton.edu/books/farrell-young-manhood-studs/,"Lonigan, Studs (Fictitious character)",subject,loc
https://shakespeareandco.princeton.edu/books/miller-tropic-cancer/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/miller-tropic-cancer/,Autobiographical fiction.,genre,loc
https://shakespeareandco.princeton.edu/books/miller-tropic-cancer/,Authorship,subject,loc
https://shakespeareandco.princeton.edu/books/miller-tropic-cancer/,Americans,subject,loc
https://shakespeareandco.princeton.edu/books/miller-tropic-cancer/,Bohemianism,subject,loc
https://shakespeareandco.princeton.edu/books/miller-tropic-cancer/,Sex customs,subject,loc
https://shakespeareandco.princeton.edu/books/spender-vienna/,Poetry,genre,loc
https://shakespeareandco.princeton.edu/books/mitchison-vienna-diary/,biography,genre,loc
https://shakespeareandco.princeton.edu/books/mitchison-vienna-diary/,Socialism,subject,loc
https://shakespeareandco.princeton.edu/books/mitchison-vienna-diary/,Politics and government,subject,loc
https://shakespeareandco.princeton.edu/books/voyage-sentimental-travers/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/voyage-sentimental-travers/,Humorous fiction.,genre,loc
https://shakespeareandco.princeton.edu/books/voyage-sentimental-travers/,Psychological fiction.,genre,loc
https://shakespeareandco.princeton.edu/books/voyage-sentimental-travers/,Clergy,subject,loc
https://shakespeareandco.princeton.edu/books/voyage-sentimental-travers/,British,subject,loc
https://shakespeareandco.princeton.edu/books/voyage-sentimental-travers/,Travelers,subject,loc
https://shakespeareandco.princeton.edu/books/christie-didnt-ask-evans/,Mystery fiction.,genre,loc
https://shakespeareandco.princeton.edu/books/christie-didnt-ask-evans/,Anglais (langue),subject,loc
https://shakespeareandco.princeton.edu/books/christie-didnt-ask-evans/,Roman policier anglais,subject,loc
https://shakespeareandco.princeton.edu/books/christie-didnt-ask-evans/,Detective and mystery stories,subject,loc
https://shakespeareandco.princeton.edu/books/mann-young-joseph/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/mann-young-joseph/,Religious fiction.,genre,loc
https://shakespeareandco.princeton.edu/books/mann-young-joseph/,Biographical fiction.,genre,loc
https://shakespeareandco.princeton.edu/books/mann-young-joseph/,History of Biblical events,subject,loc
https://shakespeareandco.princeton.edu/books/macdonell-visit-america/,Description and travel,subject,loc
https://shakespeareandco.princeton.edu/books/gorer-africa-dances/,Blacks,subject,loc
https://shakespeareandco.princeton.edu/books/gorer-africa-dances/,Dance,subject,loc
https://shakespeareandco.princeton.edu/books/gorer-africa-dances/,Description and travel,subject,loc
https://shakespeareandco.princeton.edu/books/freud-autobiographical-study/,Psychoanalysis,subject,loc
https://shakespeareandco.princeton.edu/books/perry-gladly-teach-reminiscences/,biography,genre,loc
https://shakespeareandco.princeton.edu/books/seabrook-asylum/,Mentally ill,subject,loc
https://shakespeareandco.princeton.edu/books/seabrook-asylum/,Alcoholism,subject,loc
https://shakespeareandco.princeton.edu/books/murry-two-worlds-autobiography/,bibliography,genre,loc
https://shakespeareandco.princeton.edu/books/murry-two-worlds-autobiography/,biography,genre,loc
https://shakespeareandco.princeton.edu/books/murry-two-worlds-autobiography/,Friends and associates,subject,loc
https://shakespeareandco.princeton.edu/books/ohara-butterfield-8/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/ohara-butterfield-8/,Suspense fiction.,genre,loc
https://shakespeareandco.princeton.edu/books/ohara-butterfield-8/,Young women,subject,loc
https://shakespeareandco.princeton.edu/books/ohara-butterfield-8/,Mistresses,subject,loc
https://shakespeareandco.princeton.edu/books/ohara-butterfield-8/,Poor women,subject,loc
https://shakespeareandco.princeton.edu/books/quennell-byron-years-fame/,biography,genre,loc
https://shakespeareandco.princeton.edu/books/quennell-byron-years-fame/,"Poets, English",subject,loc
https://shakespeareandco.princeton.edu/books/chambers-h-lawrence-personal/,bibliography,genre,loc
https://shakespeareandco.princeton.edu/books/heyer-death-stocks/,Detective and mystery stories.,genre,loc
https://shakespeareandco.princeton.edu/books/heyer-death-stocks/,Police,subject,loc
https://shakespeareandco.princeton.edu/books/heyer-death-stocks/,"Hannasyde, Inspector (Fictitious character)",subject,loc
https://shakespeareandco.princeton.edu/books/haskell-diaghileff-artistic-private/,Ballet,subject,loc
https://shakespeareandco.princeton.edu/books/hoyt-elinor-wylie-portrait/,biography,genre,loc
https://shakespeareandco.princeton.edu/books/hoyt-elinor-wylie-portrait/,"Authors, American",subject,loc
https://shakespeareandco.princeton.edu/books/morgan-epitaph-george-moore/,biography,genre,loc
https://shakespeareandco.princeton.edu/books/cunnington-feminine-attitudes-nineteenth/,Social life and customs,subject,loc
https://shakespeareandco.princeton.edu/books/cunnington-feminine-attitudes-nineteenth/,Women,subject,loc
https://shakespeareandco.princeton.edu/books/cunnington-feminine-attitudes-nineteenth/,Nineteenth century,subject,loc
https://shakespeareandco.princeton.edu/books/cunnington-feminine-attitudes-nineteenth/,Fashion,subject,loc
https://shakespeareandco.princeton.edu/books/galsworthy-forsytes-pendyces-others/,Forsyte family (Fictitious characters),subject,loc
https://shakespeareandco.princeton.edu/books/wolfe-death-morning/,Social life and customs,subject,loc
https://shakespeareandco.princeton.edu/books/landau-god-adventure-book/,biography,genre,loc
https://shakespeareandco.princeton.edu/books/landau-god-adventure-book/,Religions,subject,loc
https://shakespeareandco.princeton.edu/books/rawlings-golden-apples/,Fiction,subject,loc
https://shakespeareandco.princeton.edu/books/rawlings-golden-apples/,Orphans,subject,loc
https://shakespeareandco.princeton.edu/books/hemingway-green-hills-africa/,Biography,genre,loc
https://shakespeareandco.princeton.edu/books/hemingway-green-hills-africa/,Travel,subject,loc
https://shakespeareandco.princeton.edu/books/hemingway-green-hills-africa/,Big game hunting,subject,loc
https://shakespeareandco.princeton.edu/books/hemingway-green-hills-africa/,Safaris,subject,loc
https://shakespeareandco.princeton.edu/books/hemingway-green-hills-africa/,"Authors, American",subject,loc
https://shakespeareandco.princeton.edu/books/hemingway-green-hills-africa/,Hunters,subject,loc
https://shakespeareandco.princeton.edu/books/oflaherty-hollywood-cemetery/,text,genre,loc
https://shakespeareandco.princeton.edu/books/oflaherty-hollywood-cemetery/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/oflaherty-hollywood-cemetery/,Fiction.,genre,loc
https://shakespeareandco.princeton.edu/books/oflaherty-hollywood-cemetery/,English fiction,subject,loc
https://shakespeareandco.princeton.edu/books/oflaherty-hollywood-cemetery/,Motion picture industry,subject,loc
https://shakespeareandco.princeton.edu/books/hoult-holy-ireland/,Fiction,subject,loc
https://shakespeareandco.princeton.edu/books/davis-honey-horn/,Western stories.,genre,loc
https://shakespeareandco.princeton.edu/books/strong-change-worlds-remaking/,Biography,genre,loc
https://shakespeareandco.princeton.edu/books/strong-change-worlds-remaking/,biography,genre,loc
https://shakespeareandco.princeton.edu/books/strong-change-worlds-remaking/,Journalists,subject,loc
https://shakespeareandco.princeton.edu/books/strong-change-worlds-remaking/,Description and travel,subject,loc
https://shakespeareandco.princeton.edu/books/strong-change-worlds-remaking/,Communism,subject,loc
https://shakespeareandco.princeton.edu/books/russell-praise-idleness-essays/,Social problems,subject,loc
https://shakespeareandco.princeton.edu/books/sheean-search-history/,Biography,genre,loc
https://shakespeareandco.princeton.edu/books/sheean-search-history/,biography,genre,loc
https://shakespeareandco.princeton.edu/books/sheean-search-history/,Journalists,subject,loc
https://shakespeareandco.princeton.edu/books/eglinton-irish-literary-portraits/,English literature,subject,loc
https://shakespeareandco.princeton.edu/books/eglinton-irish-literary-portraits/,Intellectual life,subject,loc
https://shakespeareandco.princeton.edu/books/oneill-land-england/,Dystopias.,genre,loc
https://shakespeareandco.princeton.edu/books/oneill-land-england/,Fantasy fiction.,genre,loc
https://shakespeareandco.princeton.edu/books/oneill-land-england/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/oneill-land-england/,Underground areas,subject,loc
https://shakespeareandco.princeton.edu/books/oneill-land-england/,"Civilization, Subterranean",subject,loc
https://shakespeareandco.princeton.edu/books/day-life-father/,Theater programs-New York (State),genre,loc
https://shakespeareandco.princeton.edu/books/day-life-father/,Theater programs-1941.,genre,loc
https://shakespeareandco.princeton.edu/books/cather-lucy-gayheart/,bibliography,genre,loc
https://shakespeareandco.princeton.edu/books/cather-lucy-gayheart/,text,genre,loc
https://shakespeareandco.princeton.edu/books/cather-lucy-gayheart/,Bildungsromans.,genre,loc
https://shakespeareandco.princeton.edu/books/cather-lucy-gayheart/,government publication,genre,loc
https://shakespeareandco.princeton.edu/books/zweig-mary-queen-scotland/,biography,genre,loc
https://shakespeareandco.princeton.edu/books/zweig-mary-queen-scotland/,Queens,subject,loc
https://shakespeareandco.princeton.edu/books/isherwood-mr-norris-changes/,text,genre,loc
https://shakespeareandco.princeton.edu/books/isherwood-mr-norris-changes/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/isherwood-mr-norris-changes/,History,subject,loc
https://shakespeareandco.princeton.edu/books/hurston-mules-men/,Music,genre,loc
https://shakespeareandco.princeton.edu/books/hurston-mules-men/,Folklore,genre,loc
https://shakespeareandco.princeton.edu/books/hurston-mules-men/,Tales,subject,loc
https://shakespeareandco.princeton.edu/books/hurston-mules-men/,African Americans,subject,loc
https://shakespeareandco.princeton.edu/books/hurston-mules-men/,Vodou,subject,loc
https://shakespeareandco.princeton.edu/books/eliot-murder-cathedral/,Christian drama.,genre,loc
https://shakespeareandco.princeton.edu/books/eliot-murder-cathedral/,Historical drama.,genre,loc
https://shakespeareandco.princeton.edu/books/eliot-murder-cathedral/,Drama,genre,loc
https://shakespeareandco.princeton.edu/books/eliot-murder-cathedral/,Christian martyrs,subject,loc
https://shakespeareandco.princeton.edu/books/eliot-murder-cathedral/,Christian saints,subject,loc
https://shakespeareandco.princeton.edu/books/eliot-murder-cathedral/,Murder victims,subject,loc
https://shakespeareandco.princeton.edu/books/lin-country-people/,"National characteristics, Chinese",subject,loc
https://shakespeareandco.princeton.edu/books/lin-country-people/,Civilization,subject,loc
https://shakespeareandco.princeton.edu/books/stein-narration-four-lectures/,Narration (Rhetoric),subject,loc
https://shakespeareandco.princeton.edu/books/bagnold-national-velvet/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/bagnold-national-velvet/,History,subject,loc
https://shakespeareandco.princeton.edu/books/bagnold-national-velvet/,Horses,subject,loc
https://shakespeareandco.princeton.edu/books/bagnold-national-velvet/,Horse racing,subject,loc
https://shakespeareandco.princeton.edu/books/mcarthur-mean-city-story/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/mcarthur-mean-city-story/,Slums,subject,loc
https://shakespeareandco.princeton.edu/books/wolfe-time-river-legend/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/wolfe-time-river-legend/,Young men,subject,loc
https://shakespeareandco.princeton.edu/books/kennedy-poison-parish/,Detective and mystery stories.,genre,loc
https://shakespeareandco.princeton.edu/books/rowse-queen-elizabeth-subjects/,biography,genre,loc
https://shakespeareandco.princeton.edu/books/rowse-queen-elizabeth-subjects/,Court and courtiers,subject,loc
https://shakespeareandco.princeton.edu/books/rowse-queen-elizabeth-subjects/,History,subject,loc
https://shakespeareandco.princeton.edu/books/benson-queen-victoria/,biography,genre,loc
https://shakespeareandco.princeton.edu/books/zinsser-rats-lice-history/,bibliography,genre,loc
https://shakespeareandco.princeton.edu/books/zinsser-rats-lice-history/,Lice and carriers as disease,subject,loc
https://shakespeareandco.princeton.edu/books/zinsser-rats-lice-history/,Epidemics,subject,loc
https://shakespeareandco.princeton.edu/books/zinsser-rats-lice-history/,"Typhus, Epidemic Louse-Borne",subject,loc
https://shakespeareandco.princeton.edu/books/zinsser-rats-lice-history/,Typhus fever,subject,loc
https://shakespeareandco.princeton.edu/books/zinsser-rats-lice-history/,Disease Outbreaks,subject,loc
https://shakespeareandco.princeton.edu/books/zinsser-rats-lice-history/,Rats as carriers of disease,subject,loc
https://shakespeareandco.princeton.edu/books/zinsser-rats-lice-history/,Lice,subject,loc
https://shakespeareandco.princeton.edu/books/zinsser-rats-lice-history/,Lice Infestations,subject,loc
https://shakespeareandco.princeton.edu/books/zinsser-rats-lice-history/,Rats,subject,loc
https://shakespeareandco.princeton.edu/books/day-lewis-revolution-writing/,Socialism in literature,subject,loc
https://shakespeareandco.princeton.edu/books/day-lewis-revolution-writing/,Literature,subject,loc
https://shakespeareandco.princeton.edu/books/kent-salamina/,Social life and customs,subject,loc
https://shakespeareandco.princeton.edu/books/kent-salamina/,Travel,subject,loc
https://shakespeareandco.princeton.edu/books/kent-salamina/,Description and travel,subject,loc
https://shakespeareandco.princeton.edu/books/simpson-saraband-dead-lovers/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/simpson-saraband-dead-lovers/,Fiction,subject,loc
https://shakespeareandco.princeton.edu/books/halliburton-seven-league-boots/,Voyages and travels,subject,loc
https://shakespeareandco.princeton.edu/books/lawrence-seven-pillars-wisdom/,Bedouins,subject,loc
https://shakespeareandco.princeton.edu/books/lawrence-seven-pillars-wisdom/,"World War, 1914-1918",subject,loc
https://shakespeareandco.princeton.edu/books/lawrence-seven-pillars-wisdom/,Wahhābīyah,subject,loc
https://shakespeareandco.princeton.edu/books/lawrence-seven-pillars-wisdom/,Arabs,subject,loc
https://shakespeareandco.princeton.edu/books/lawrence-seven-pillars-wisdom/,Social life and customs,subject,loc
https://shakespeareandco.princeton.edu/books/boas-short-modern-plays/,Amateur plays,subject,loc
https://shakespeareandco.princeton.edu/books/boas-short-modern-plays/,English drama,subject,loc
https://shakespeareandco.princeton.edu/books/empson-versions-pastoral-study/,Country life in literature,subject,loc
https://shakespeareandco.princeton.edu/books/empson-versions-pastoral-study/,Literary form,subject,loc
https://shakespeareandco.princeton.edu/books/empson-versions-pastoral-study/,"Pastoral literature, English",subject,loc
https://shakespeareandco.princeton.edu/books/huxley-h-huxleys-diary-voyage/,Natural history,subject,loc
https://shakespeareandco.princeton.edu/books/huxley-h-huxleys-diary-voyage/,Description and travel,subject,loc
https://shakespeareandco.princeton.edu/books/shewell-cooper-b-c-gardening/,Gardening,subject,loc
https://shakespeareandco.princeton.edu/books/matthiessen-achievement-s-eliot/,Criticism and interpretation,subject,loc
https://shakespeareandco.princeton.edu/books/grigson-arts-day/,bibliography,genre,loc
https://shakespeareandco.princeton.edu/books/grigson-arts-day/,"Arts, Modern",subject,loc
https://shakespeareandco.princeton.edu/books/prokosch-asiatics/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/prokosch-asiatics/,Bildungsromans.,genre,loc
https://shakespeareandco.princeton.edu/books/prokosch-asiatics/,Americans,subject,loc
https://shakespeareandco.princeton.edu/books/prokosch-asiatics/,Travelers,subject,loc
https://shakespeareandco.princeton.edu/books/prokosch-asiatics/,Young men,subject,loc
https://shakespeareandco.princeton.edu/books/prokosch-asiatics/,Hitchhiking,subject,loc
https://shakespeareandco.princeton.edu/books/walling-corpse-green-pyjamas/,Detective and mystery stories.,genre,loc
https://shakespeareandco.princeton.edu/books/spender-destructive-element-study/,American literature,subject,loc
https://shakespeareandco.princeton.edu/books/spender-destructive-element-study/,Social problems in literature,subject,loc
https://shakespeareandco.princeton.edu/books/spender-destructive-element-study/,English literature,subject,loc
https://shakespeareandco.princeton.edu/books/spender-destructive-element-study/,Literature and society,subject,loc
https://shakespeareandco.princeton.edu/books/hanley-furys/,Domestic fiction.,genre,loc
https://shakespeareandco.princeton.edu/books/hanley-furys/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/hanley-furys/,Families,subject,loc
https://shakespeareandco.princeton.edu/books/van-dine-garden-murder-case/,text,genre,loc
https://shakespeareandco.princeton.edu/books/van-dine-garden-murder-case/,Mystery fiction.,genre,loc
https://shakespeareandco.princeton.edu/books/epictetus-golden-sayings-epictetus/,text,genre,loc
https://shakespeareandco.princeton.edu/books/epictetus-golden-sayings-epictetus/,Stoics,subject,loc
https://shakespeareandco.princeton.edu/books/bowen-house-paris/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/bowen-house-paris/,Bildungsromans.,genre,loc
https://shakespeareandco.princeton.edu/books/bowen-house-paris/,Girls,subject,loc
https://shakespeareandco.princeton.edu/books/buchan-house-four-winds/,Adventure fiction.,genre,loc
https://shakespeareandco.princeton.edu/books/buchan-house-four-winds/,"McCunn, Dickson (Fictitious character)",subject,loc
https://shakespeareandco.princeton.edu/books/mirskij-intelligentsia-great-britain/,English literature,subject,loc
https://shakespeareandco.princeton.edu/books/mirskij-intelligentsia-great-britain/,Intellectual life,subject,loc
https://shakespeareandco.princeton.edu/books/santayana-last-puritan-memoir/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/santayana-last-puritan-memoir/,Bildungsromans.,genre,loc
https://shakespeareandco.princeton.edu/books/santayana-last-puritan-memoir/,Autobiographical fiction.,genre,loc
https://shakespeareandco.princeton.edu/books/santayana-last-puritan-memoir/,Young men,subject,loc
https://shakespeareandco.princeton.edu/books/hopkins-letters-gerard-manley/,Correspondence,genre,loc
https://shakespeareandco.princeton.edu/books/hopkins-letters-gerard-manley/,"Poets, English",subject,loc
https://shakespeareandco.princeton.edu/books/hopkins-letters-gerard-manley/,Correspondence,subject,loc
https://shakespeareandco.princeton.edu/books/gwynn-life-friendships-dean/,biography,genre,loc
https://shakespeareandco.princeton.edu/books/gwynn-life-friendships-dean/,Friends and associates,subject,loc
https://shakespeareandco.princeton.edu/books/marrot-life-letters-john/,biography,genre,loc
https://shakespeareandco.princeton.edu/books/marrot-life-letters-john/,"Novelists, English",subject,loc
https://shakespeareandco.princeton.edu/books/louis-bromfield-man-everything/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/louis-bromfield-man-everything/,Psychological fiction.,genre,loc
https://shakespeareandco.princeton.edu/books/louis-bromfield-man-everything/,Alienation (Social psychology),subject,loc
https://shakespeareandco.princeton.edu/books/auden-poets-tongue-anthology/,English poetry,subject,loc
https://shakespeareandco.princeton.edu/books/myers-root-flower/,Biographical fiction.,genre,loc
https://shakespeareandco.princeton.edu/books/myers-root-flower/,Historical fiction.,genre,loc
https://shakespeareandco.princeton.edu/books/myers-root-flower/,Fiction,subject,loc
https://shakespeareandco.princeton.edu/books/myers-root-flower/,History,subject,loc
https://shakespeareandco.princeton.edu/books/myers-root-flower/,Emperors,subject,loc
https://shakespeareandco.princeton.edu/books/charteris-saint-new-york/,Detective and mystery stories.,genre,loc
https://shakespeareandco.princeton.edu/books/charteris-saint-new-york/,Fiction,subject,loc
https://shakespeareandco.princeton.edu/books/charteris-saint-new-york/,Saint (Fictitious character),subject,loc
https://shakespeareandco.princeton.edu/books/charteris-saint-new-york/,Private investigators,subject,loc
https://shakespeareandco.princeton.edu/books/chesterton-scandal-father-brown/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/chesterton-scandal-father-brown/,Clergy,subject,loc
https://shakespeareandco.princeton.edu/books/chesterton-scandal-father-brown/,Catholics,subject,loc
https://shakespeareandco.princeton.edu/books/chesterton-scandal-father-brown/,"Detective and mystery stories, English",subject,loc
https://shakespeareandco.princeton.edu/books/chesterton-scandal-father-brown/,"Brown, Father (Fictitious character)",subject,loc
https://shakespeareandco.princeton.edu/books/hanighen-secret-war-war/,Petroleum industry and trade,subject,loc
https://shakespeareandco.princeton.edu/books/hanighen-secret-war-war/,World politics,subject,loc
https://shakespeareandco.princeton.edu/books/bailey-sullen-sky-mystery/,Detective and mystery stories.,genre,loc
https://shakespeareandco.princeton.edu/books/mason-washington-legation-murders/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/mason-washington-legation-murders/,Detective and mystery stories.,genre,loc
https://shakespeareandco.princeton.edu/books/mason-washington-legation-murders/,"North, Hugh (Fictitious character)",subject,loc
https://shakespeareandco.princeton.edu/books/mason-washington-legation-murders/,Intelligence officers,subject,loc
https://shakespeareandco.princeton.edu/books/chesterton-well-shallows/,Civilization,subject,loc
https://shakespeareandco.princeton.edu/books/winslow-trial-balances-anthology/,American poetry,subject,loc
https://shakespeareandco.princeton.edu/books/huxley-europeans-survey-racial/,Ethnology,subject,loc
https://shakespeareandco.princeton.edu/books/wells-lives/,Sociology,subject,loc
https://shakespeareandco.princeton.edu/books/wells-lives/,Utopias,subject,loc
https://shakespeareandco.princeton.edu/books/wells-lives/,Social problems,subject,loc
https://shakespeareandco.princeton.edu/books/boyle-365-days/,"Vietnam War, 1961-1975",subject,loc
https://shakespeareandco.princeton.edu/books/chesterton-century-detective-stories/,"Detective and mystery stories, American",subject,loc
https://shakespeareandco.princeton.edu/books/chesterton-century-detective-stories/,"Detective and mystery stories, English",subject,loc
https://shakespeareandco.princeton.edu/books/chaucer-chaucer-abc-hymn/,Poetry,genre,loc
https://shakespeareandco.princeton.edu/books/gow-e-housman-sketch/,bibliography,genre,loc
https://shakespeareandco.princeton.edu/books/gow-e-housman-sketch/,Bibliography,genre,loc
https://shakespeareandco.princeton.edu/books/faulkner-absalom-absalom/,Domestic fiction.,genre,loc
https://shakespeareandco.princeton.edu/books/faulkner-absalom-absalom/,Historical fiction.,genre,loc
https://shakespeareandco.princeton.edu/books/faulkner-absalom-absalom/,Fiction,subject,loc
https://shakespeareandco.princeton.edu/books/faulkner-absalom-absalom/,Sutpen family (Fictitious characters),subject,loc
https://shakespeareandco.princeton.edu/books/faulkner-absalom-absalom/,Plantation life,subject,loc
https://shakespeareandco.princeton.edu/books/masters-across-spoon-river/,biography,genre,loc
https://shakespeareandco.princeton.edu/books/masters-across-spoon-river/,"Authors, American",subject,loc
https://shakespeareandco.princeton.edu/books/quinn-american-fiction-historical/,bibliography,genre,loc
https://shakespeareandco.princeton.edu/books/quinn-american-fiction-historical/,American fiction,subject,loc
https://shakespeareandco.princeton.edu/books/abbe-around-world-eleven/,Juvenile literature,genre,loc
https://shakespeareandco.princeton.edu/books/abbe-around-world-eleven/,Voyages and travels,subject,loc
https://shakespeareandco.princeton.edu/books/abbe-around-world-eleven/,Children's writings,subject,loc
https://shakespeareandco.princeton.edu/books/langdon-davies-behind-spanish-barricades/,History,subject,loc
https://shakespeareandco.princeton.edu/books/post-candidate-murder/,Detective and mystery stories.,genre,loc
https://shakespeareandco.princeton.edu/books/christie-cards-table/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/christie-cards-table/,Detective and mystery stories.,genre,loc
https://shakespeareandco.princeton.edu/books/christie-cards-table/,Private investigators,subject,loc
https://shakespeareandco.princeton.edu/books/stravinsky-chronicle-life/,Biography,genre,loc
https://shakespeareandco.princeton.edu/books/stravinsky-chronicle-life/,biography,genre,loc
https://shakespeareandco.princeton.edu/books/stravinsky-chronicle-life/,Composers,subject,loc
https://shakespeareandco.princeton.edu/books/reilly-dead-man-control/,Fiction,genre,loc
https://shakespeareandco.princeton.edu/books/reilly-dead-man-control/,Detective and mystery stories.,genre,loc
https://shakespeareandco.princeton.edu/books/reilly-dead-man-control/,Scottish Americans,subject,loc
https://shakespeareandco.princeton.edu/books/reilly-dead-man-control/,Police,subject,loc
https://shakespeareandco.princeton.edu/books/bamford-dear-miss-heber/,Sources,genre,loc
https://shakespeareandco.princeton.edu/books/bamford-dear-miss-heber/,Social life and customs,subject,loc
https://shakespeareandco.princeton.edu/books/punshon-death-comes-cambers/,Detective and mystery stories.,genre,loc
https://shakespeareandco.princeton.edu/books/romanov-diary-soviet-marriage/,Domestic fiction.,genre,loc
https://shakespeareandco.princeton.edu/books/romanov-diary-soviet-marriage/,Fiction,subject,loc
